date_2,gid,team_slug_1,fg_1,fga_1,fg%_1,3p_1,3pa_1,3p%_1,ft_1,fta_1,ft%_1,orb_1,drb_1,trb_1,ast_1,stl_1,blk_1,tov_1,pf_1,pts_1,home_1,betting_line_1,team_slug_2,fg_2,fga_2,fg%_2,3p_2,3pa_2,3p%_2,ft_2,fta_2,ft%_2,orb_2,drb_2,trb_2,ast_2,stl_2,blk_2,tov_2,pf_2,pts_2,home_2,betting_line_2,off_rating_1,off_rating_2,over_under
2013-12-14,201312140NYK,ATL,40,66,0.606,15,32,0.469,11,11,1.0,6,28,34,22,6,1,27,24,106,0,1.0,NYK,44,87,0.506,8,19,0.421,15,18,0.833,15,17,32,19,14,1,11,16,111,1,-1.0,118.24,123.82,191.5
2013-12-14,201312140NYK,NYK,44,87,0.506,8,19,0.421,15,18,0.833,15,17,32,19,14,1,11,16,111,1,-1.0,ATL,40,66,0.606,15,32,0.469,11,11,1.0,6,28,34,22,6,1,27,24,106,0,1.0,123.82,118.24,191.5
2013-12-16,201312160ATL,ATL,45,92,0.489,11,27,0.407,13,15,0.867,15,29,44,34,10,6,10,18,114,1,-6.0,LAL,39,82,0.476,5,21,0.238,17,21,0.81,12,31,43,18,6,4,14,16,100,0,6.0,124.91,109.57,205.0
2013-12-16,201312160ATL,LAL,39,82,0.476,5,21,0.238,17,21,0.81,12,31,43,18,6,4,14,16,100,0,6.0,ATL,45,92,0.489,11,27,0.407,13,15,0.867,15,29,44,34,10,6,10,18,114,1,-6.0,109.57,124.91,205.0
2013-12-18,201312180ATL,ATL,47,81,0.58,15,25,0.6,15,18,0.833,9,35,44,38,7,6,16,21,124,1,-6.0,SAC,40,84,0.476,6,15,0.4,21,25,0.84,7,26,33,25,6,1,13,20,107,0,6.0,127.84,110.31,204.5
2013-12-18,201312180ATL,SAC,40,84,0.476,6,15,0.4,21,25,0.84,7,26,33,25,6,1,13,20,107,0,6.0,ATL,47,81,0.58,15,25,0.6,15,18,0.833,9,35,44,38,7,6,16,21,124,1,-6.0,110.31,127.84,204.5
2013-12-20,201312200ATL,ATL,45,86,0.523,10,26,0.385,18,24,0.75,10,36,46,32,10,7,10,20,118,1,-7.5,UTA,35,94,0.372,3,18,0.167,12,15,0.8,17,32,49,21,6,8,15,17,85,0,7.5,124.27,89.52,198.5
2013-12-20,201312200ATL,UTA,35,94,0.372,3,18,0.167,12,15,0.8,17,32,49,21,6,8,15,17,85,0,7.5,ATL,45,86,0.523,10,26,0.385,18,24,0.75,10,36,46,32,10,7,10,20,118,1,-7.5,89.52,124.27,198.5
2013-12-23,201312230MIA,ATL,44,91,0.484,17,34,0.5,14,19,0.737,13,33,46,29,7,4,18,26,119,0,7.5,MIA,46,91,0.505,10,29,0.345,19,29,0.655,13,31,44,20,8,6,13,19,121,1,-7.5,116.82,118.78,206.0
2013-12-23,201312230MIA,MIA,46,91,0.505,10,29,0.345,19,29,0.655,13,31,44,20,8,6,13,19,121,1,-7.5,ATL,44,91,0.484,17,34,0.5,14,19,0.737,13,33,46,29,7,4,18,26,119,0,7.5,118.78,116.82,206.0
2013-12-26,201312260CLE,ATL,51,103,0.495,11,34,0.324,14,19,0.737,10,32,42,33,13,5,21,24,127,0,-3.0,CLE,49,94,0.521,8,21,0.381,19,26,0.731,11,34,45,22,9,8,22,19,125,1,3.0,109.0,107.28,205.0
2013-12-26,201312260CLE,CLE,49,94,0.521,8,21,0.381,19,26,0.731,11,34,45,22,9,8,22,19,125,1,3.0,ATL,51,103,0.495,11,34,0.324,14,19,0.737,10,32,42,33,13,5,21,24,127,0,-3.0,107.28,109.0,205.0
2013-12-28,201312280ATL,ATL,37,91,0.407,16,39,0.41,28,34,0.824,6,46,52,29,8,6,12,16,118,1,-6.0,CHA,45,104,0.433,10,26,0.385,16,22,0.727,12,43,55,26,6,4,10,27,116,0,6.0,107.63,105.81,194.0
2013-12-28,201312280ATL,CHA,45,104,0.433,10,26,0.385,16,22,0.727,12,43,55,26,6,4,10,27,116,0,6.0,ATL,37,91,0.407,16,39,0.41,28,34,0.824,6,46,52,29,8,6,12,16,118,1,-6.0,105.81,107.63,194.0
2013-12-29,201312290ORL,ATL,36,81,0.444,15,39,0.385,15,21,0.714,7,29,36,20,9,3,13,23,102,0,3.0,ORL,41,74,0.554,8,21,0.381,19,24,0.792,4,36,40,30,10,3,17,20,109,1,-3.0,106.87,114.21,202.5
2013-12-29,201312290ORL,ORL,41,74,0.554,8,21,0.381,19,24,0.792,4,36,40,30,10,3,17,20,109,1,-3.0,ATL,36,81,0.444,15,39,0.385,15,21,0.714,7,29,36,20,9,3,13,23,102,0,3.0,114.21,106.87,202.5
2013-12-31,201312310BOS,ATL,33,91,0.363,5,29,0.172,21,25,0.84,15,36,51,21,7,4,14,15,92,0,3.0,BOS,35,84,0.417,5,20,0.25,16,17,0.941,8,39,47,28,6,7,15,22,91,1,-3.0,94.83,93.8,204.5
2013-12-31,201312310BOS,BOS,35,84,0.417,5,20,0.25,16,17,0.941,8,39,47,28,6,7,15,22,91,1,-3.0,ATL,33,91,0.363,5,29,0.172,21,25,0.84,15,36,51,21,7,4,14,15,92,0,3.0,93.8,94.83,204.5
2014-01-03,201401030ATL,ATL,37,80,0.463,10,31,0.323,16,19,0.842,7,34,41,23,15,4,19,19,100,1,3.0,GSW,39,87,0.448,6,27,0.222,17,25,0.68,13,34,47,30,15,7,21,17,101,0,-3.0,98.75,99.73,209.0
2014-01-03,201401030ATL,GSW,39,87,0.448,6,27,0.222,17,25,0.68,13,34,47,30,15,7,21,17,101,0,-3.0,ATL,37,80,0.463,10,31,0.323,16,19,0.842,7,34,41,23,15,4,19,19,100,1,3.0,99.73,98.75,209.0
2014-01-04,201401040CHI,ATL,32,86,0.372,8,28,0.286,12,14,0.857,17,26,43,21,9,8,15,20,84,0,5.0,CHI,33,81,0.407,6,17,0.353,19,24,0.792,20,32,52,19,12,12,13,15,91,1,-5.0,100.11,108.45,189.0
2014-01-04,201401040CHI,CHI,33,81,0.407,6,17,0.353,19,24,0.792,20,32,52,19,12,12,13,15,91,1,-5.0,ATL,32,86,0.372,8,28,0.286,12,14,0.857,17,26,43,21,9,8,15,20,84,0,5.0,108.45,100.11,189.0
2014-01-06,201401060BRK,ATL,27,70,0.386,8,24,0.333,24,26,0.923,10,29,39,21,5,4,18,23,86,0,1.5,BRK,33,80,0.413,8,27,0.296,17,26,0.654,15,28,43,17,10,5,11,25,91,1,-1.5,100.85,106.71,196.0
2014-01-06,201401060BRK,BRK,33,80,0.413,8,27,0.296,17,26,0.654,15,28,43,17,10,5,11,25,91,1,-1.5,ATL,27,70,0.386,8,24,0.333,24,26,0.923,10,29,39,21,5,4,18,23,86,0,1.5,106.71,100.85,196.0
2014-01-08,201401080ATL,ATL,34,75,0.453,10,23,0.435,19,22,0.864,6,28,34,27,8,3,10,14,97,1,4.0,IND,35,87,0.402,9,27,0.333,8,9,0.889,14,32,46,19,7,4,16,21,87,0,-4.0,110.9,99.47,187.5
2014-01-08,201401080ATL,IND,35,87,0.402,9,27,0.333,8,9,0.889,14,32,46,19,7,4,16,21,87,0,-4.0,ATL,34,75,0.453,10,23,0.435,19,22,0.864,6,28,34,27,8,3,10,14,97,1,4.0,99.47,110.9,187.5
2014-01-10,201401100ATL,ATL,32,86,0.372,9,32,0.281,10,11,0.909,13,27,40,25,9,5,12,17,83,1,2.5,HOU,29,70,0.414,6,19,0.316,16,22,0.727,10,34,44,15,3,2,16,18,80,0,-2.5,98.02,94.47,207.0
2014-01-10,201401100ATL,HOU,29,70,0.414,6,19,0.316,16,22,0.727,10,34,44,15,3,2,16,18,80,0,-2.5,ATL,32,86,0.372,9,32,0.281,10,11,0.909,13,27,40,25,9,5,12,17,83,1,2.5,94.47,98.02,207.0
2014-01-12,201401120MEM,ATL,38,80,0.475,9,27,0.333,16,24,0.667,9,29,38,25,9,2,15,16,101,0,5.0,MEM,43,83,0.518,6,15,0.4,16,20,0.8,8,32,40,26,13,6,11,17,108,1,-5.0,107.74,115.21,191.5
2014-01-12,201401120MEM,MEM,43,83,0.518,6,15,0.4,16,20,0.8,8,32,40,26,13,6,11,17,108,1,-5.0,ATL,38,80,0.475,9,27,0.333,16,24,0.667,9,29,38,25,9,2,15,16,101,0,5.0,115.21,107.74,191.5
2014-01-16,201401160ATL,ATL,40,81,0.494,8,25,0.32,22,22,1.0,7,21,28,26,10,7,15,12,110,1,1.0,BRK,53,91,0.582,16,27,0.593,5,7,0.714,12,28,40,38,7,4,17,21,127,0,-1.0,114.56,132.26,194.55
2014-01-16,201401160ATL,BRK,53,91,0.582,16,27,0.593,5,7,0.714,12,28,40,38,7,4,17,21,127,0,-1.0,ATL,40,81,0.494,8,25,0.32,22,22,1.0,7,21,28,26,10,7,15,12,110,1,1.0,132.26,114.56,194.55
2014-01-20,201401200ATL,ATL,42,81,0.519,12,31,0.387,25,27,0.926,7,31,38,33,8,1,13,26,121,1,5.0,MIA,38,78,0.487,15,33,0.455,23,28,0.821,8,29,37,28,9,2,17,26,114,0,-5.0,124.67,117.46,200.5
2014-01-20,201401200ATL,MIA,38,78,0.487,15,33,0.455,23,28,0.821,8,29,37,28,9,2,17,26,114,0,-5.0,ATL,42,81,0.519,12,31,0.387,25,27,0.926,7,31,38,33,8,1,13,26,121,1,5.0,117.46,124.67,200.5
2014-01-22,201401220ORL,ATL,41,83,0.494,9,25,0.36,21,24,0.875,8,34,42,26,11,7,17,13,112,0,-5.5,ORL,41,83,0.494,6,12,0.5,21,24,0.875,6,27,33,24,7,1,14,23,109,1,5.5,112.46,109.44,202.0
2014-01-22,201401220ORL,ORL,41,83,0.494,6,12,0.5,21,24,0.875,6,27,33,24,7,1,14,23,109,1,5.5,ATL,41,83,0.494,9,25,0.36,21,24,0.875,8,34,42,26,11,7,17,13,112,0,-5.5,109.44,112.46,202.0
2014-01-24,201401240ATL,ATL,29,76,0.382,2,13,0.154,19,27,0.704,9,27,36,18,13,6,17,17,79,1,5.0,SAS,41,84,0.488,11,18,0.611,12,17,0.706,15,39,54,26,7,6,22,21,105,0,-5.0,82.84,110.1,211.0
2014-01-24,201401240ATL,SAS,41,84,0.488,11,18,0.611,12,17,0.706,15,39,54,26,7,6,22,21,105,0,-5.0,ATL,29,76,0.382,2,13,0.154,19,27,0.704,9,27,36,18,13,6,17,17,79,1,5.0,110.1,82.84,211.0
2014-01-25,201401250MIL,ATL,40,76,0.526,13,26,0.5,19,25,0.76,4,31,35,26,10,2,13,19,112,0,-2.5,MIL,38,82,0.463,5,21,0.238,6,13,0.462,13,26,39,23,6,5,19,26,87,1,2.5,120.33,93.47,196.0
2014-01-25,201401250MIL,MIL,38,82,0.463,5,21,0.238,6,13,0.462,13,26,39,23,6,5,19,26,87,1,2.5,ATL,40,76,0.526,13,26,0.5,19,25,0.76,4,31,35,26,10,2,13,19,112,0,-2.5,93.47,120.33,196.0
2014-01-27,201401270OKC,ATL,43,88,0.489,12,25,0.48,11,12,0.917,15,25,40,25,8,2,15,17,109,0,10.0,OKC,43,82,0.524,13,25,0.52,12,18,0.667,10,23,33,23,8,10,14,12,111,1,-10.0,121.06,123.29,203.5
2014-01-27,201401270OKC,OKC,43,82,0.524,13,25,0.52,12,18,0.667,10,23,33,23,8,10,14,12,111,1,-10.0,ATL,43,88,0.489,12,25,0.48,11,12,0.917,15,25,40,25,8,2,15,17,109,0,10.0,123.29,121.06,203.5
2014-01-31,201401310PHI,ATL,45,89,0.506,8,16,0.5,27,34,0.794,9,37,46,36,15,4,18,22,125,0,-5.0,PHI,32,87,0.368,6,22,0.273,29,37,0.784,13,33,46,19,10,4,19,25,99,1,5.0,115.74,91.66,213.0
2014-01-31,201401310PHI,PHI,32,87,0.368,6,22,0.273,29,37,0.784,13,33,46,19,10,4,19,25,99,1,5.0,ATL,45,89,0.506,8,16,0.5,27,34,0.794,9,37,46,36,15,4,18,22,125,0,-5.0,91.66,115.74,213.0
2014-02-01,201402010ATL,ATL,43,92,0.467,9,23,0.391,25,30,0.833,15,33,48,30,12,4,13,27,120,1,-3.0,MIN,37,84,0.44,6,16,0.375,33,39,0.846,14,32,46,25,9,7,17,24,113,0,3.0,118.88,111.94,209.0
2014-02-01,201402010ATL,MIN,37,84,0.44,6,16,0.375,33,39,0.846,14,32,46,25,9,7,17,24,113,0,3.0,ATL,43,92,0.467,9,23,0.391,25,30,0.833,15,33,48,30,12,4,13,27,120,1,-3.0,111.94,118.88,209.0
2014-02-04,201402040ATL,ATL,33,76,0.434,7,25,0.28,12,15,0.8,7,31,38,26,8,4,18,19,85,1,3.0,IND,34,74,0.459,5,18,0.278,16,20,0.8,7,33,40,20,9,1,19,16,89,0,-3.0,91.86,96.18,200.5
2014-02-04,201402040ATL,IND,34,74,0.459,5,18,0.278,16,20,0.8,7,33,40,20,9,1,19,16,89,0,-3.0,ATL,33,76,0.434,7,25,0.28,12,15,0.8,7,31,38,26,8,4,18,19,85,1,3.0,96.18,91.86,200.5
2014-02-05,201402050NOP,ATL,38,84,0.452,14,30,0.467,10,14,0.714,7,31,38,29,7,7,9,16,100,0,2.5,NOP,40,86,0.465,5,14,0.357,20,22,0.909,13,37,50,18,5,5,9,15,105,1,-2.5,111.09,116.65,202.5
2014-02-05,201402050NOP,NOP,40,86,0.465,5,14,0.357,20,22,0.909,13,37,50,18,5,5,9,15,105,1,-2.5,ATL,38,84,0.452,14,30,0.467,10,14,0.714,7,31,38,29,7,7,9,16,100,0,2.5,116.65,111.09,202.5
2014-02-08,201402080ATL,ATL,30,70,0.429,8,20,0.4,8,15,0.533,7,35,42,21,10,3,21,10,76,1,-1.5,MEM,37,90,0.411,4,12,0.333,1,1,1.0,11,30,41,22,14,5,15,12,79,0,1.5,84.1,87.42,191.0
2014-02-08,201402080ATL,MEM,37,90,0.411,4,12,0.333,1,1,1.0,11,30,41,22,14,5,15,12,79,0,1.5,ATL,30,70,0.429,8,20,0.4,8,15,0.533,7,35,42,21,10,3,21,10,76,1,-1.5,87.42,84.1,191.0
2014-02-11,201402110CHI,ATL,35,80,0.438,10,23,0.435,5,9,0.556,5,23,28,21,9,6,10,16,85,0,1.5,CHI,43,85,0.506,8,20,0.4,6,13,0.462,17,40,57,30,6,5,14,9,100,1,-1.5,98.07,115.37,187.0
2014-02-11,201402110CHI,CHI,43,85,0.506,8,20,0.4,6,13,0.462,17,40,57,30,6,5,14,9,100,1,-1.5,ATL,35,80,0.438,10,23,0.435,5,9,0.556,5,23,28,21,9,6,10,16,85,0,1.5,115.37,98.07,187.0
2014-02-12,201402120TOR,ATL,30,78,0.385,4,20,0.2,19,23,0.826,8,37,45,24,5,0,15,21,83,0,6.5,TOR,38,94,0.404,11,33,0.333,17,22,0.773,15,32,47,22,8,3,7,19,104,1,-6.5,90.0,112.77,203.0
2014-02-12,201402120TOR,TOR,38,94,0.404,11,33,0.333,17,22,0.773,15,32,47,22,8,3,7,19,104,1,-6.5,ATL,30,78,0.385,4,20,0.2,19,23,0.826,8,37,45,24,5,0,15,21,83,0,6.5,112.77,90.0,203.0
2014-02-18,201402180IND,ATL,37,77,0.481,12,26,0.462,12,19,0.632,12,32,44,26,9,3,22,22,98,0,10.0,IND,39,79,0.494,9,23,0.391,21,26,0.808,6,30,36,23,11,7,13,17,108,1,-10.0,103.15,113.68,196.0
2014-02-18,201402180IND,IND,39,79,0.494,9,23,0.391,21,26,0.808,6,30,36,23,11,7,13,17,108,1,-10.0,ATL,37,77,0.481,12,26,0.462,12,19,0.632,12,32,44,26,9,3,22,22,98,0,10.0,113.68,103.15,196.0
2014-02-19,201402190ATL,ATL,33,73,0.452,6,16,0.375,25,30,0.833,5,33,38,20,5,1,16,11,97,1,-1.0,WAS,46,89,0.517,13,24,0.542,9,11,0.818,9,32,41,30,6,5,10,23,114,0,1.0,102.78,120.79,203.0
2014-02-19,201402190ATL,WAS,46,89,0.517,13,24,0.542,9,11,0.818,9,32,41,30,6,5,10,23,114,0,1.0,ATL,33,73,0.452,6,16,0.375,25,30,0.833,5,33,38,20,5,1,16,11,97,1,-1.0,120.79,102.78,203.0
2014-02-21,201402210DET,ATL,40,88,0.455,13,31,0.419,14,20,0.7,12,29,41,25,7,4,10,22,107,0,4.0,DET,47,87,0.54,8,20,0.4,13,29,0.448,16,30,46,32,6,5,11,20,115,1,-4.0,115.23,123.85,212.0
2014-02-21,201402210DET,DET,47,87,0.54,8,20,0.4,13,29,0.448,16,30,46,32,6,5,11,20,115,1,-4.0,ATL,40,88,0.455,13,31,0.419,14,20,0.7,12,29,41,25,7,4,10,22,107,0,4.0,123.85,115.23,212.0
2014-02-22,201402220ATL,ATL,32,74,0.432,16,31,0.516,27,33,0.818,7,33,40,19,2,4,10,18,107,1,-1.5,NYK,39,89,0.438,10,28,0.357,10,16,0.625,8,33,41,22,6,4,10,24,98,0,1.5,116.12,106.35,204.0
2014-02-22,201402220ATL,NYK,39,89,0.438,10,28,0.357,10,16,0.625,8,33,41,22,6,4,10,24,98,0,1.5,ATL,32,74,0.432,16,31,0.516,27,33,0.818,7,33,40,19,2,4,10,18,107,1,-1.5,106.35,116.12,204.0
2014-02-25,201402250ATL,ATL,38,84,0.452,14,33,0.424,13,16,0.813,11,31,42,21,7,2,16,22,103,1,2.5,CHI,37,88,0.42,8,24,0.333,25,29,0.862,15,33,48,24,11,2,12,15,107,0,-2.5,109.63,113.89,189.0
2014-02-25,201402250ATL,CHI,37,88,0.42,8,24,0.333,25,29,0.862,15,33,48,24,11,2,12,15,107,0,-2.5,ATL,38,84,0.452,14,33,0.424,13,16,0.813,11,31,42,21,7,2,16,22,103,1,2.5,113.89,109.63,189.0
2014-02-26,201402260BOS,ATL,38,76,0.5,9,19,0.474,19,24,0.792,6,23,29,23,6,6,18,25,104,0,3.0,BOS,43,90,0.478,8,22,0.364,21,23,0.913,14,32,46,24,10,1,14,24,115,1,-3.0,108.7,120.2,203.5
2014-02-26,201402260BOS,BOS,43,90,0.478,8,22,0.364,21,23,0.913,14,32,46,24,10,1,14,24,115,1,-3.0,ATL,38,76,0.5,9,19,0.474,19,24,0.792,6,23,29,23,6,6,18,25,104,0,3.0,120.2,108.7,203.5
2014-03-02,201403020PHO,ATL,44,84,0.524,14,31,0.452,18,26,0.692,7,26,33,24,11,6,12,20,120,0,8.0,PHO,44,80,0.55,15,24,0.625,26,30,0.867,7,34,41,29,9,5,15,21,129,1,-8.0,121.26,130.35,217.0
2014-03-02,201403020PHO,PHO,44,80,0.55,15,24,0.625,26,30,0.867,7,34,41,29,9,5,15,21,129,1,-8.0,ATL,44,84,0.524,14,31,0.452,18,26,0.692,7,26,33,24,11,6,12,20,120,0,8.0,130.35,121.26,217.0
2014-03-05,201403050POR,ATL,29,88,0.33,4,27,0.148,16,19,0.842,8,29,37,20,4,2,8,17,78,0,10.0,POR,35,79,0.443,13,29,0.448,19,21,0.905,7,46,53,23,4,2,16,21,102,1,-10.0,82.76,108.23,218.5
2014-03-05,201403050POR,POR,35,79,0.443,13,29,0.448,19,21,0.905,7,46,53,23,4,2,16,21,102,1,-10.0,ATL,29,88,0.33,4,27,0.148,16,19,0.842,8,29,37,20,4,2,8,17,78,0,10.0,108.23,82.76,218.5
2014-03-07,201403070GSW,ATL,39,86,0.453,8,34,0.235,11,13,0.846,10,26,36,26,7,1,17,22,97,0,9.0,GSW,43,80,0.538,6,19,0.316,19,24,0.792,11,33,44,28,12,3,16,17,111,1,-9.0,101.93,116.64,208.0
2014-03-07,201403070GSW,GSW,43,80,0.538,6,19,0.316,19,24,0.792,11,33,44,28,12,3,16,17,111,1,-9.0,ATL,39,86,0.453,8,34,0.235,11,13,0.846,10,26,36,26,7,1,17,22,97,0,9.0,116.64,101.93,208.0
2014-03-08,201403080LAC,ATL,38,76,0.5,12,28,0.429,20,26,0.769,8,21,29,29,13,1,15,20,108,0,15.5,LAC,42,79,0.532,7,22,0.318,18,24,0.75,13,22,35,26,7,4,18,21,109,1,-15.5,118.67,119.77,221.0
2014-03-08,201403080LAC,LAC,42,79,0.532,7,22,0.318,18,24,0.75,13,22,35,26,7,4,18,21,109,1,-15.5,ATL,38,76,0.5,12,28,0.429,20,26,0.769,8,21,29,29,13,1,15,20,108,0,15.5,119.77,118.67,221.0
2014-03-10,201403100UTA,ATL,38,78,0.487,13,29,0.448,23,27,0.852,7,27,34,30,5,6,12,18,112,0,-2.5,UTA,40,82,0.488,10,21,0.476,20,24,0.833,11,34,45,19,9,2,15,26,110,1,2.5,119.73,117.59,201.0
2014-03-10,201403100UTA,UTA,40,82,0.488,10,21,0.476,20,24,0.833,11,34,45,19,9,2,15,26,110,1,2.5,ATL,38,78,0.487,13,29,0.448,23,27,0.852,7,27,34,30,5,6,12,18,112,0,-2.5,117.59,119.73,201.0
2014-03-13,201403130ATL,ATL,36,74,0.486,13,29,0.448,17,20,0.85,7,34,41,23,3,6,17,22,102,1,-8.5,MIL,37,89,0.416,3,19,0.158,20,26,0.769,16,27,43,24,13,3,8,21,97,0,8.5,113.19,107.64,207.5
2014-03-13,201403130ATL,MIL,37,89,0.416,3,19,0.158,20,26,0.769,16,27,43,24,13,3,8,21,97,0,8.5,ATL,36,74,0.486,13,29,0.448,17,20,0.85,7,34,41,23,3,6,17,22,102,1,-8.5,107.64,113.19,207.5
2014-03-15,201403150ATL,ATL,33,81,0.407,14,32,0.438,17,29,0.586,6,32,38,25,12,5,13,17,97,1,-5.5,DEN,34,83,0.41,8,25,0.32,16,25,0.64,12,42,54,27,7,7,20,24,92,0,5.5,98.04,92.99,220.0
2014-03-15,201403150ATL,DEN,34,83,0.41,8,25,0.32,16,25,0.64,12,42,54,27,7,7,20,24,92,0,5.5,ATL,33,81,0.407,14,32,0.438,17,29,0.586,6,32,38,25,12,5,13,17,97,1,-5.5,92.99,98.04,220.0
2014-03-17,201403170CHA,ATL,39,85,0.459,13,34,0.382,6,7,0.857,10,41,51,27,3,9,13,20,97,0,3.0,CHA,30,85,0.353,9,25,0.36,14,16,0.875,10,32,42,22,4,7,6,15,83,1,-3.0,110.89,94.89,200.5
2014-03-17,201403170CHA,CHA,30,85,0.353,9,25,0.36,14,16,0.875,10,32,42,22,4,7,6,15,83,1,-3.0,ATL,39,85,0.459,13,34,0.382,6,7,0.857,10,41,51,27,3,9,13,20,97,0,3.0,94.89,110.89,200.5
2014-03-18,201403180ATL,ATL,40,94,0.426,11,34,0.324,27,31,0.871,10,30,40,24,9,0,7,24,118,1,3.0,TOR,40,81,0.494,7,24,0.292,26,29,0.897,8,42,50,21,2,3,15,31,113,0,-3.0,117.62,112.63,201.0
2014-03-18,201403180ATL,TOR,40,81,0.494,7,24,0.292,26,29,0.897,8,42,50,21,2,3,15,31,113,0,-3.0,ATL,40,94,0.426,11,34,0.324,27,31,0.871,10,30,40,24,9,0,7,24,118,1,3.0,112.63,117.62,201.0
2014-03-21,201403210ATL,ATL,38,85,0.447,8,28,0.286,21,27,0.778,8,26,34,22,7,3,16,29,105,1,-4.5,NOP,36,70,0.514,4,13,0.308,35,43,0.814,7,33,40,20,10,6,15,28,111,0,4.5,106.89,112.99,204.0
2014-03-21,201403210ATL,NOP,36,70,0.514,4,13,0.308,35,43,0.814,7,33,40,20,10,6,15,28,111,0,4.5,ATL,38,85,0.447,8,28,0.286,21,27,0.778,8,26,34,22,7,3,16,29,105,1,-4.5,112.99,106.89,204.0
2014-03-23,201403230TOR,ATL,33,76,0.434,5,20,0.25,15,20,0.75,8,30,38,17,13,2,16,19,86,0,7.5,TOR,34,80,0.425,8,24,0.333,20,28,0.714,12,33,45,17,12,4,16,19,96,1,-7.5,93.4,104.26,201.5
2014-03-23,201403230TOR,TOR,34,80,0.425,8,24,0.333,20,28,0.714,12,33,45,17,12,4,16,19,96,1,-7.5,ATL,33,76,0.434,5,20,0.25,15,20,0.75,8,30,38,17,13,2,16,19,86,0,7.5,104.26,93.4,201.5
2014-03-24,201403240ATL,ATL,30,72,0.417,8,23,0.348,27,33,0.818,7,25,32,18,8,3,17,19,95,1,2.5,PHO,38,74,0.514,12,24,0.5,14,16,0.875,7,32,39,21,10,1,18,25,102,0,-2.5,103.2,110.8,214.0
2014-03-24,201403240ATL,PHO,38,74,0.514,12,24,0.5,14,16,0.875,7,32,39,21,10,1,18,25,102,0,-2.5,ATL,30,72,0.417,8,23,0.348,27,33,0.818,7,25,32,18,8,3,17,19,95,1,2.5,110.8,103.2,214.0
